,Month,CRSArrTime,Distance,Diverted,ArrDelay,Expected time,is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,arrival hour
4553279,8,-1.604639640443953,-1.0871800603378,0,-0.4457437093732757,-0.8745704736045374,0,0,0,0,0,1,0,6
6209713,11,-1.654966821718598,-0.8808499218464839,0,-0.5241336537180119,-0.38114971688203636,1,0,0,0,0,0,0,6
2092789,4,-1.5327436671944599,-0.8358324370847422,0,-0.56332862589038,-0.5011709820307528,0,0,0,0,0,1,0,6
6270866,11,-1.5974500431190035,-0.7758091240690866,0,-0.4849386815456438,-0.5011709820307528,0,0,0,1,0,0,0,6
114210,1,-1.543528063181884,-1.1265703595043237,0,-0.5241336537180119,-0.7945562968387264,0,0,0,0,0,1,0,6
5803832,10,-1.6693460163684966,-0.9296188636717041,0,-0.5045361676318278,-0.6211922471794693,1,0,0,0,0,0,0,6
6838184,12,-1.705294002993243,-0.9296188636717041,0,-0.4261462232870916,-0.6078565510518341,0,0,0,0,0,1,0,6
168427,1,-1.6801304123559204,-0.8902285645051801,0,-0.30856130676998733,-0.4611638936478473,0,1,0,0,0,0,0,6
806352,2,-1.5543124591693078,-1.0702985035521468,0,-0.4457437093732757,-0.767884904583456,0,1,0,0,0,0,0,6
2032041,4,-1.583070848469105,-1.0871800603378,0,-0.30856130676998733,-0.9279132581150781,0,0,1,0,0,0,0,6
5920433,11,-1.543528063181884,-1.1265703595043237,0,-0.5045361676318278,-0.754549208455821,0,0,0,0,0,0,1,6
6114016,11,-1.5363384658569346,-1.0702985035521468,0,-0.46534119545945973,-0.754549208455821,0,0,1,0,0,0,0,6
3678004,7,-1.5866656471315796,-0.7758091240690866,0,-0.56332862589038,-0.5411780704136583,0,0,0,1,0,0,0,6
6319912,11,-1.5974500431190035,-0.5582246143873353,0,-0.5045361676318278,-0.18111427496750893,0,0,0,0,0,0,1,6
5533870,10,-1.5111748752196121,-1.0046480049412734,0,-0.3281587928561714,-0.7278778162005506,1,0,0,0,0,0,0,6
4012811,7,-1.6585616203810727,-0.738294553434302,0,-0.4849386815456438,-0.5011709820307528,0,0,0,0,0,0,1,6
844212,2,-1.7232679963056163,-0.9952693622825773,0,0.592923053194479,-0.7278778162005506,0,0,0,1,0,0,0,6
2648755,5,-1.6226136337563262,-0.5582246143873353,0,-0.19097639025288302,-0.35447832462676604,0,0,0,0,0,0,1,6
5632800,10,-1.5471228618443587,-0.4438051739512419,0,-0.2889638206838033,-0.12777149045696826,0,0,0,0,0,1,0,6
2149192,4,-1.5327436671944599,-0.8358324370847422,0,-0.6025235980627481,-0.4744995897754825,0,1,0,0,0,0,0,6
6114010,11,-1.543528063181884,-0.4438051739512419,0,-0.543731139804196,0.05892825532992401,0,0,1,0,0,0,0,6
2128207,4,-1.5111748752196121,-0.7045314398629957,0,-0.24976884851143516,-0.5278423742860231,1,0,0,0,0,0,0,6
5748000,10,-1.5327436671944599,-0.18307890803948815,0,-0.11258644590814681,0.04559255920228885,0,0,0,0,1,0,0,6
5109556,9,-1.6190188350938515,-0.6857741545456034,0,-0.36735376502853945,-0.31447123624386053,0,0,0,0,0,0,1,6
5784380,10,-1.5327436671944599,-0.18307890803948815,0,-0.19097639025288302,0.04559255920228885,0,0,0,0,0,0,1,6
1740994,4,-1.7196731976431416,-1.0365353899808405,0,-0.2889638206838033,-0.6478636394347396,0,1,0,0,0,0,0,6
5514358,10,-1.6010448417814782,-0.5582246143873353,0,-0.21057387633906707,-0.2611284517333199,0,0,0,0,0,0,1,6
6531371,12,-1.6154240364313768,-0.9990208193460558,0,-0.13218393199433087,-0.6211922471794693,0,0,0,1,0,0,0,6
2227423,4,-1.644182425731174,-0.8808499218464839,0,-0.6809135424074843,-0.3278069323714957,0,0,0,0,0,1,0,6
1451560,3,-1.5363384658569346,-1.1265703595043237,0,-0.6809135424074843,-0.67453503169001,1,0,0,0,0,0,0,6
94661,1,-1.6909148083433445,-0.8902285645051801,0,-0.56332862589038,-0.5678494626689287,0,0,0,0,1,0,0,6
1685509,4,-1.5543124591693078,-1.0702985035521468,0,-0.5045361676318278,-0.8078919929663616,0,0,0,0,0,1,0,6
5612780,10,-1.5255540698695107,-0.39128477506254333,0,-0.6025235980627481,-0.1544428827122386,0,0,0,0,1,0,0,6
4880124,9,-1.7124836003181922,-0.9146130354177902,0,-0.07339147373577871,-0.8745704736045374,0,1,0,0,0,0,0,6
168818,1,-1.5866656471315796,-0.7251644537121273,0,-0.8180959450107727,-0.2744641478609551,0,1,0,0,0,0,0,6
4590892,8,-1.5579072578317825,-1.0702985035521468,0,-0.46534119545945973,-0.8612347774769022,1,0,0,0,0,0,0,6
5073650,9,-1.5291488685319854,-1.113440259782149,0,-0.5241336537180119,-0.7945562968387264,0,0,0,0,1,0,0,6
1203505,3,-1.5255540698695107,-1.113440259782149,0,0.4753381366773747,-1.2212985729230517,0,1,0,0,0,0,0,6
2072678,4,-1.5686916538192064,-0.7758091240690866,0,-0.6221210841489321,-0.5011709820307528,0,0,0,0,1,0,0,6
3110221,6,-1.543528063181884,-1.0778014176791038,0,-0.5045361676318278,-0.7945562968387264,0,0,1,0,0,0,0,6
1686105,4,-1.543528063181884,-0.7758091240690866,0,-0.6025235980627481,-0.4078211091373067,0,0,0,0,0,1,0,6
5497753,10,-1.6010448417814782,-0.5582246143873353,0,-0.24976884851143516,-0.2611284517333199,0,0,0,0,0,1,0,6
3856398,7,-1.5291488685319854,-0.19245755069818432,0,0.592923053194479,-0.5011709820307528,0,0,0,0,0,1,0,6
2765857,5,-1.5615020564942572,4.007298631865965,0,-0.13218393199433087,3.152809756941282,0,0,0,0,1,0,0,6
6587501,12,-1.5255540698695107,-0.39128477506254333,0,-0.543731139804196,0.005585470819383359,0,0,0,0,0,0,1,6
2071869,4,-1.5363384658569346,-1.113440259782149,0,-0.19097639025288302,-0.8212276890939967,0,0,0,0,1,0,0,6
5322018,10,-1.6154240364313768,-0.9990208193460558,0,4.002885632190504,-3.408352737855218,0,0,0,1,0,0,0,6
5227422,9,-1.5291488685319854,-1.113440259782149,0,-0.30856130676998733,-0.7945562968387264,0,0,0,0,0,1,0,6
2896898,6,-1.604639640443953,-1.0871800603378,0,-0.6417185702351161,-0.8745704736045374,0,0,0,0,0,1,0,6
661485,2,-1.5111748752196121,-0.340640104705584,0,2.3566968009510436,-1.7947335064113634,1,0,0,0,0,0,0,6
2033084,4,-1.5111748752196121,-0.7251644537121273,0,0.5341305949359269,-1.0212631310085243,0,0,1,0,0,0,0,6
6492028,12,-1.5255540698695107,-0.39128477506254333,0,-0.5045361676318278,-0.007750225308251803,0,1,0,0,0,0,0,6
4052951,8,-1.6190188350938515,-0.5582246143873353,0,-0.4261462232870916,-0.2744641478609551,0,1,0,0,0,0,0,6
3836840,7,-1.7088888016557175,-0.9952693622825773,0,-0.3281587928561714,-0.7145421200729154,0,0,0,0,1,0,0,6
3207891,6,-1.5974500431190035,-0.4438051739512419,0,0.14218087321224585,-0.4611638936478473,1,0,0,0,0,0,0,6
4332455,8,-1.5650968551567317,-0.340640104705584,0,-0.17137890416669896,-0.1544428827122386,0,1,0,0,0,0,0,6
3557808,7,-1.6585616203810727,-0.738294553434302,0,-0.46534119545945973,-0.4478281975202122,0,0,0,0,1,0,0,6
5668431,10,-1.5974500431190035,-1.0871800603378,0,-0.4457437093732757,-0.8612347774769022,1,0,0,0,0,0,0,6
3736469,7,-1.6513720230561233,-0.7251644537121273,0,-0.543731139804196,-0.42115680526494187,0,0,0,0,0,0,1,6
2457685,5,-1.5255540698695107,-1.113440259782149,0,0.592923053194479,-1.5146838877310251,0,0,0,1,0,0,0,6
2497364,5,-1.7232679963056163,-1.1021858885917137,0,0.6125205392806631,-1.6480408490073768,0,0,0,0,0,1,0,6
5321416,10,-1.5615020564942572,-1.1265703595043237,0,-0.4261462232870916,-0.8612347774769022,0,0,0,1,0,0,0,6
994293,2,-1.6477772243936486,4.007298631865965,0,0.2793632758155342,2.592710519580605,0,0,0,1,0,0,0,6
2362560,5,-1.5111748752196121,-0.7045314398629957,0,-0.6025235980627481,-0.48783528590311764,0,0,0,0,0,1,0,6
2727218,5,-1.5255540698695107,-1.113440259782149,0,0.965275288831976,-1.7813978102837282,0,0,0,1,0,0,0,6
475891,1,-1.7232679963056163,6.571419534753501,0,-0.4261462232870916,4.873114557406218,0,0,0,1,0,0,0,6
4958752,9,-1.5291488685319854,-1.113440259782149,0,-0.4261462232870916,-0.7945562968387264,0,0,0,0,0,1,0,6
2362831,5,-1.5255540698695107,-1.113440259782149,0,-0.4261462232870916,-0.8478990813492671,0,0,0,0,0,1,0,6
4494273,8,-1.5111748752196121,-0.9990208193460558,0,-0.6809135424074843,-0.6078565510518341,0,0,1,0,0,0,0,6
5458294,10,-1.63339802974375,-0.8358324370847422,0,-0.6809135424074843,-0.514506678158388,0,0,0,1,0,0,0,6
4630562,8,-1.5579072578317825,-1.0702985035521468,0,-0.30856130676998733,-0.8078919929663616,0,0,1,0,0,0,0,6
681092,2,-1.543528063181884,-0.7758091240690866,0,-0.543731139804196,-0.34114262849913085,0,1,0,0,0,0,0,6
2437720,5,-1.6657512177060219,-0.738294553434302,0,-0.5241336537180119,-0.42115680526494187,0,0,1,0,0,0,0,6
4650004,8,-1.5866656471315796,-1.1265703595043237,0,-0.40654873720090756,-0.8745704736045374,0,0,0,1,0,0,0,6
2071843,4,-1.6837252110183951,-0.8902285645051801,0,-0.543731139804196,-0.5278423742860231,0,0,0,0,1,0,0,6
5398339,10,-1.5974500431190035,-1.0871800603378,0,-0.5241336537180119,-0.8612347774769022,1,0,0,0,0,0,0,6
6970012,12,-1.6693460163684966,-1.1021858885917137,0,0.6713129975392153,-1.3813269264546735,0,0,0,0,0,1,0,6
1606511,3,-1.5543124591693078,-1.0702985035521468,0,-0.543731139804196,-0.8078919929663616,0,1,0,0,0,0,0,6
5148367,9,-1.6154240364313768,-0.5582246143873353,0,0.00499847060895749,-0.2877998439885902,0,1,0,0,0,0,0,6
4860720,9,-1.543528063181884,-1.0871800603378,0,0.02459595669514154,-0.8478990813492671,1,0,0,0,0,0,0,6
3954273,7,-1.5615020564942572,4.007298631865965,0,-0.4457437093732757,2.9394386188991195,0,0,1,0,0,0,0,6
6452715,12,-1.5147696738820868,-1.113440259782149,0,-0.40654873720090756,-0.8745704736045374,0,0,0,0,0,0,1,6
1415953,3,-1.6765356136934457,-0.9108615783543117,0,-0.6809135424074843,-0.5278423742860231,0,0,0,0,0,1,0,6
405038,1,-1.7016992043307684,-1.1021858885917137,0,-0.543731139804196,-0.6345279433071045,1,0,0,0,0,0,0,6
148,1,-1.572286452481681,-0.5582246143873353,0,-0.36735376502853945,-0.23445705947804957,0,0,0,0,0,0,1,6
806390,2,-1.5363384658569346,-1.1265703595043237,0,-0.5045361676318278,-0.767884904583456,0,1,0,0,0,0,0,6
5052845,9,-1.5615020564942572,4.007298631865965,0,1.0044702610043441,2.232646724134456,0,0,1,0,0,0,0,6
2302572,5,-1.5866656471315796,-1.1265703595043237,0,-0.3281587928561714,-0.8879061697321725,0,0,1,0,0,0,0,6
4899224,9,-1.6693460163684966,-0.738294553434302,0,-0.46534119545945973,-0.434492501392577,0,0,1,0,0,0,0,6
4783997,9,-1.7088888016557175,-0.9108615783543117,0,-0.6025235980627481,-0.5678494626689287,0,0,0,1,0,0,0,6
3776693,7,-1.5471228618443587,-1.0702985035521468,0,-0.5829261119765641,-0.8212276890939967,0,1,0,0,0,0,0,6
4630983,8,-1.7232679963056163,-1.1021858885917137,0,-0.40654873720090756,-0.8078919929663616,0,0,1,0,0,0,0,6
2514283,5,-1.7232679963056163,-1.1021858885917137,0,-0.6417185702351161,-0.7145421200729154,0,0,0,0,0,0,1,6
6550708,12,-1.5363384658569346,-1.0702985035521468,0,-0.4261462232870916,-0.8212276890939967,0,0,0,0,1,0,0,6
4707961,9,-1.5579072578317825,-1.0702985035521468,0,-0.5045361676318278,-0.8478990813492671,0,0,0,0,0,0,1,6
806726,2,-1.6657512177060219,-0.9296188636717041,0,-0.56332862589038,-0.5678494626689287,0,1,0,0,0,0,0,6
5668507,10,-1.5327436671944599,-0.18307890803948815,0,-0.3281587928561714,0.04559255920228885,1,0,0,0,0,0,0,6
2437693,5,-1.5866656471315796,-1.1265703595043237,0,-0.5241336537180119,-0.8612347774769022,0,0,1,0,0,0,0,6
3363807,6,-1.604639640443953,-1.0871800603378,0,-0.5045361676318278,-0.8478990813492671,0,1,0,0,0,0,0,6
5592720,10,-1.6909148083433445,-1.0740499606156253,0,-0.30856130676998733,-0.9012418658598077,0,0,0,1,0,0,0,6
6019311,11,-1.5255540698695107,-0.340640104705584,0,-0.5045361676318278,0.04559255920228885,0,0,0,0,1,0,0,6
148954,1,-1.6154240364313768,-0.738294553434302,0,-0.6221210841489321,-0.20778566722277925,1,0,0,0,0,0,0,6
4553631,8,-1.7088888016557175,-0.9952693622825773,0,-0.40654873720090756,-0.67453503169001,0,0,0,0,0,1,0,6
5263210,10,-1.5794760498066305,-1.0702985035521468,0,-0.034196501563410614,-0.9679203464979835,1,0,0,0,0,0,0,6
756058,2,-1.6729408150309713,4.007298631865965,0,0.2401683036431661,2.832753049878038,0,0,0,0,1,0,0,6
3267655,6,-1.6729408150309713,-0.8808499218464839,0,-0.5045361676318278,-0.4611638936478473,0,0,0,1,0,0,0,6
149883,1,-1.5111748752196121,-0.8358324370847422,0,-0.7397060006660364,-0.434492501392577,1,0,0,0,0,0,0,6
3070125,6,-1.7232679963056163,-1.1021858885917137,0,-0.24976884851143516,-0.8879061697321725,1,0,0,0,0,0,0,6
168685,1,-1.5111748752196121,-0.340640104705584,0,-0.2889638206838033,0.07226395145755918,0,1,0,0,0,0,0,6
4899198,9,-1.5615020564942572,-1.0778014176791038,0,3.2973761330878784,-1.7280550257731877,0,0,1,0,0,0,0,6
2877897,6,-1.7232679963056163,-1.0740499606156253,0,-0.6809135424074843,-0.7012064239452803,0,0,0,0,1,0,0,6
3914253,7,-1.5327436671944599,-0.18307890803948815,0,-0.7201085145798524,0.05892825532992401,0,1,0,0,0,0,0,6
2263270,5,-1.644182425731174,-0.8808499218464839,0,-0.56332862589038,-0.4478281975202122,1,0,0,0,0,0,0,6
5612308,10,-1.5615020564942572,-1.0778014176791038,0,-0.3281587928561714,-0.8745704736045374,0,0,0,0,1,0,0,6
5553199,10,-1.5794760498066305,-1.0702985035521468,0,-0.23017136242525113,-0.8612347774769022,0,1,0,0,0,0,0,6
5842604,10,-1.5399332645194093,4.007298631865965,0,-0.13218393199433087,2.99278140340966,0,1,0,0,0,0,0,6
2283494,5,-1.6118292377689023,-0.5582246143873353,0,-0.6025235980627481,-0.20778566722277925,0,1,0,0,0,0,0,6
6055696,11,-1.63339802974375,-0.7251644537121273,0,-0.56332862589038,-0.34114262849913085,0,0,0,0,0,0,1,6
18161,1,-1.7016992043307684,-1.1021858885917137,0,-0.5829261119765641,-0.7145421200729154,1,0,0,0,0,0,0,6
6399805,11,-1.63339802974375,-0.7251644537121273,0,-0.6025235980627481,-0.3278069323714957,0,0,0,1,0,0,0,6
114198,1,-1.6226136337563262,-0.738294553434302,0,-0.6221210841489321,-0.2611284517333199,0,0,0,0,0,1,0,6
6436669,12,-1.6513720230561233,-0.794566409386479,0,-0.17137890416669896,-0.4478281975202122,0,0,0,0,0,1,0,6
130641,1,-1.7016992043307684,-1.1021858885917137,0,-0.4849386815456438,-0.6478636394347396,0,0,0,0,0,0,1,6
5553751,10,-1.5974500431190035,-0.7758091240690866,0,-0.17137890416669896,-0.5278423742860231,0,1,0,0,0,0,0,6
2800298,5,-1.5255540698695107,-1.113440259782149,0,-0.8180959450107727,-0.6611993355623748,1,0,0,0,0,0,0,6
1625797,3,-1.6262084324188009,-0.7251644537121273,0,-0.4849386815456438,-0.3011355401162254,0,0,1,0,0,0,0,6
1607216,3,-1.543528063181884,-0.7758091240690866,0,-0.3281587928561714,-0.4478281975202122,0,1,0,0,0,0,0,6
4373285,8,-1.5327436671944599,-0.18307890803948815,0,-0.56332862589038,0.0989353437128295,0,0,0,1,0,0,0,6
3616447,7,-1.716078398980667,-0.9146130354177902,0,-0.4457437093732757,-0.5945208549241989,1,0,0,0,0,0,0,6
4373856,8,-1.5866656471315796,-0.7758091240690866,0,-0.46534119545945973,-0.5011709820307528,0,0,0,1,0,0,0,6
3150554,6,-1.5327436671944599,-0.18307890803948815,0,-0.3869512511147235,0.018921166947018522,0,0,0,0,1,0,0,6
5979078,11,-1.63339802974375,-0.7251644537121273,0,-0.5829261119765641,-0.2877998439885902,0,0,1,0,0,0,0,6
6285258,11,-1.5507176605068331,-0.5582246143873353,0,-0.7593034867522205,-0.021085921435886966,0,0,0,0,1,0,0,6
5418761,10,-1.5327436671944599,-0.18307890803948815,0,-0.34775627894235545,0.04559255920228885,0,1,0,0,0,0,0,6
3188585,6,-1.5579072578317825,-1.0702985035521468,0,-0.30856130676998733,-0.8345633852216319,0,0,0,0,0,0,1,6
2514712,5,-1.5111748752196121,-0.7251644537121273,0,-0.46534119545945973,-0.36781402075440117,0,0,0,0,0,0,1,6
737337,2,-1.6765356136934457,-0.9108615783543117,0,-0.2889638206838033,-0.5278423742860231,0,0,0,0,1,0,0,6
4880539,9,-1.5471228618443587,-0.4438051739512419,0,-0.053793987649594664,-0.2211213633504144,0,1,0,0,0,0,0,6
6855903,12,-1.5507176605068331,-0.5582246143873353,0,0.3577532201602704,-0.8212276890939967,0,0,0,0,0,0,1,6
313955,1,-1.6729408150309713,4.007298631865965,0,-0.01459901547722656,2.96611001115439,0,1,0,0,0,0,0,6
5207350,9,-1.543528063181884,-1.0871800603378,0,-0.543731139804196,-0.7945562968387264,0,0,0,0,1,0,0,6
3558078,7,-1.543528063181884,-1.0778014176791038,0,-0.4457437093732757,-0.754549208455821,0,0,0,0,1,0,0,6
2687203,5,-1.5615020564942572,4.007298631865965,0,-0.09298895982196276,3.1794811491965524,1,0,0,0,0,0,0,6
4975620,9,-1.5255540698695107,-0.39128477506254333,0,-0.6613160563213002,-0.12777149045696826,0,0,0,0,0,0,1,6
5728435,10,-1.5291488685319854,-1.113440259782149,0,-0.7593034867522205,-0.754549208455821,0,0,0,1,0,0,0,6
6511110,12,-1.5794760498066305,-1.0778014176791038,0,-0.23017136242525113,-0.7812206007110912,0,0,1,0,0,0,0,6
699079,2,-1.6262084324188009,-0.7251644537121273,0,-0.6221210841489321,-0.2611284517333199,0,0,1,0,0,0,0,6
4824669,9,-1.5794760498066305,-1.2053509578373718,0,-0.30856130676998733,-0.9679203464979835,0,0,0,0,0,1,0,6
4373655,8,-1.6909148083433445,-0.9296188636717041,0,-0.56332862589038,-0.6478636394347396,0,0,0,1,0,0,0,6
5668477,10,-1.6693460163684966,-0.738294553434302,0,-0.6417185702351161,-0.39448541300967155,1,0,0,0,0,0,0,6
4783496,9,-1.5615020564942572,4.007298631865965,0,-0.5045361676318278,3.2995024143452687,0,0,1,0,0,0,0,6
2032067,4,-1.6190188350938515,-0.738294553434302,0,-0.7005110284936683,-0.16777857883987377,0,0,1,0,0,0,0,6
570300,2,-1.6154240364313768,-0.738294553434302,0,-0.6221210841489321,-0.2611284517333199,0,0,1,0,0,0,0,6
4292065,8,-1.5327436671944599,-0.18307890803948815,0,-0.56332862589038,0.04559255920228885,0,0,0,0,0,0,1,6
2972460,6,-1.6909148083433445,-0.8902285645051801,0,-0.6417185702351161,-0.5011709820307528,0,0,1,0,0,0,0,6
1685766,4,-1.5866656471315796,-0.5582246143873353,0,-0.4261462232870916,-0.1944499710951441,0,0,0,0,0,1,0,6
3130153,6,-1.716078398980667,-0.9146130354177902,0,-0.24976884851143516,-0.6611993355623748,0,0,0,1,0,0,0,6
5342491,10,-1.543528063181884,-0.7251644537121273,0,-0.4849386815456438,-0.42115680526494187,0,0,0,0,1,0,0,6
2051783,4,-1.5866656471315796,-1.1265703595043237,0,-0.40654873720090756,-0.9145775619874429,0,0,0,1,0,0,0,6
3756170,7,-1.543528063181884,-1.113440259782149,0,-0.30856130676998733,-0.7145421200729154,1,0,0,0,0,0,0,6
3616723,7,-1.543528063181884,-1.0778014176791038,0,-0.46534119545945973,-0.8478990813492671,1,0,0,0,0,0,0,6
6626324,12,-1.6873200096808698,-0.8358324370847422,0,-0.6221210841489321,-0.514506678158388,0,1,0,0,0,0,0,6
6399819,11,-1.543528063181884,-1.1265703595043237,0,-0.5241336537180119,-0.7812206007110912,0,0,0,1,0,0,0,6
3383899,6,-1.7088888016557175,-0.9952693622825773,0,-0.543731139804196,-0.6878707278176451,0,0,1,0,0,0,0,6
6340236,11,-1.5147696738820868,-1.0871800603378,0,-0.7201085145798524,-0.6211922471794693,1,0,0,0,0,0,0,6
6606356,12,-1.543528063181884,-0.4438051739512419,0,-0.5045361676318278,0.018921166947018522,1,0,0,0,0,0,0,6
5321396,10,-1.6657512177060219,-0.7251644537121273,0,-0.34775627894235545,-0.4611638936478473,0,0,0,1,0,0,0,6
314644,1,-1.6154240364313768,-0.738294553434302,0,-0.034196501563410614,-0.2211213633504144,0,0,1,0,0,0,0,6
2513954,5,-1.604639640443953,-1.0871800603378,0,-0.36735376502853945,-0.9412489542427132,0,0,0,0,0,0,1,6
5514813,10,-1.6154240364313768,-0.9990208193460558,0,-0.5241336537180119,-0.6078565510518341,0,0,0,0,0,0,1,6
2896931,6,-1.7196731976431416,-0.9108615783543117,0,-0.2889638206838033,-0.6478636394347396,0,0,0,0,0,1,0,6
5767927,10,-1.6693460163684966,-0.8902285645051801,0,-0.7005110284936683,-0.434492501392577,0,0,0,0,0,1,0,6
6969515,12,-1.6801304123559204,-0.9146130354177902,0,-0.34775627894235545,-0.4611638936478473,0,0,0,0,0,1,0,6
3657310,7,-1.6513720230561233,-0.7251644537121273,0,-0.543731139804196,-0.4078211091373067,0,0,1,0,0,0,0,6
3287534,6,-1.5650968551567317,-0.340640104705584,0,-0.17137890416669896,-0.08776440207406278,0,0,0,0,1,0,0,6
1685504,4,-1.6621564190435472,-0.738294553434302,0,-0.56332862589038,-0.434492501392577,0,0,0,0,0,1,0,6
3934448,7,-1.5866656471315796,-1.1265703595043237,0,-0.4457437093732757,-0.9412489542427132,0,0,1,0,0,0,0,6
3050612,6,-1.7232679963056163,-1.1021858885917137,0,-0.3869512511147235,-0.9145775619874429,0,0,0,0,0,0,1,6
1451834,3,-1.5255540698695107,-1.113440259782149,0,-0.7005110284936683,-0.7812206007110912,1,0,0,0,0,0,0,6
5979088,11,-1.5507176605068331,-1.2053509578373718,0,-0.6613160563213002,-0.7412135123281858,0,0,1,0,0,0,0,6
5747972,10,-1.7088888016557175,-0.9108615783543117,0,-0.13218393199433087,-0.6611993355623748,0,0,0,0,1,0,0,6
4804620,9,-1.6190188350938515,-0.6857741545456034,0,-0.3869512511147235,-0.39448541300967155,0,0,0,0,1,0,0,6
1702330,4,-1.5543124591693078,2.131570100126729,0,-0.56332862589038,1.8059044480501305,0,0,0,0,0,1,0,6
1801206,4,-1.5111748752196121,-0.7251644537121273,0,-0.21057387633906707,-0.4478281975202122,0,0,0,0,1,0,0,6
3383583,6,-1.5650968551567317,-0.340640104705584,0,-0.15178141808051493,-0.35447832462676604,0,0,1,0,0,0,0,6
2052891,4,-1.5327436671944599,-0.8358324370847422,0,-0.6221210841489321,-0.5545137665412935,0,0,0,1,0,0,0,6
4825035,9,-1.5471228618443587,-0.4438051739512419,0,-0.2889638206838033,-0.1944499710951441,0,0,0,0,0,1,0,6
4172331,8,-1.5255540698695107,-1.0046480049412734,0,-0.4849386815456438,-0.7412135123281858,1,0,0,0,0,0,0,6
3227624,6,-1.6585616203810727,-0.738294553434302,0,-0.56332862589038,-0.38114971688203636,0,1,0,0,0,0,0,6
5767885,10,-1.5974500431190035,-1.0871800603378,0,-0.3869512511147235,-0.8879061697321725,0,0,0,0,0,1,0,6
4373232,8,-1.5579072578317825,-1.0702985035521468,0,-0.4457437093732757,-0.8078919929663616,0,0,0,1,0,0,0,6
3836470,7,-1.5866656471315796,-1.1265703595043237,0,-0.40654873720090756,-0.9012418658598077,0,0,0,0,1,0,0,6
3150497,6,-1.5579072578317825,-1.0702985035521468,0,-0.543731139804196,-0.8345633852216319,0,0,0,0,1,0,0,6
4395258,8,-1.5111748752196121,-0.9990208193460558,0,-0.09298895982196276,-0.5811851587965638,0,0,0,0,1,0,0,6
1936001,4,-1.6981044056682937,-0.9146130354177902,0,-0.40654873720090756,-0.5811851587965638,0,0,0,0,1,0,0,6
93863,1,-1.6729408150309713,4.007298631865965,0,-0.17137890416669896,3.152809756941282,0,0,0,1,0,0,0,6
5148890,9,-1.5974500431190035,-0.7758091240690866,0,0.3969481923326385,-0.8745704736045374,0,1,0,0,0,0,0,6
3974718,7,-1.5471228618443587,-1.0702985035521468,0,-0.30856130676998733,-0.8478990813492671,0,0,0,0,1,0,0,6
295518,1,-1.6729408150309713,4.007298631865965,0,0.6321180253668471,2.752738873112227,1,0,0,0,0,0,0,6
4993727,9,-1.5615020564942572,4.007298631865965,0,0.573325567108295,2.7927459614951324,0,0,0,0,0,0,1,6
6320195,11,-1.5255540698695107,-0.39128477506254333,0,-0.5241336537180119,-0.021085921435886966,0,0,0,0,0,0,1,6
1702535,4,-1.5291488685319854,-1.0702985035521468,0,-0.6613160563213002,-0.7278778162005506,0,0,0,0,0,0,1,6
2457760,5,-1.6909148083433445,-0.9296188636717041,0,-0.34775627894235545,-0.6611993355623748,0,0,0,1,0,0,0,6
224411,1,-1.6154240364313768,-0.738294553434302,0,-0.7789009728384045,-0.18111427496750893,0,0,0,0,1,0,0,6
4611182,8,-1.6585616203810727,-0.738294553434302,0,-0.34775627894235545,-0.4744995897754825,0,1,0,0,0,0,0,6
3657350,7,-1.5291488685319854,-0.19245755069818432,0,-0.30856130676998733,0.005585470819383359,0,0,1,0,0,0,0,6
2553689,5,-1.5111748752196121,-0.7251644537121273,0,-0.34775627894235545,-0.4478281975202122,0,1,0,0,0,0,0,6
5167830,9,-1.5794760498066305,-1.2053509578373718,0,-0.21057387633906707,-1.1146130039019704,0,0,1,0,0,0,0,6
5093360,9,-1.5255540698695107,-0.2074633789520982,0,0.06379092886750964,0.018921166947018522,0,0,0,0,0,1,0,6
6551332,12,-1.5255540698695107,-0.7251644537121273,0,-0.09298895982196276,-0.2877998439885902,0,0,0,0,1,0,0,6
936808,2,-1.5866656471315796,-0.5582246143873353,0,-0.24976884851143516,-0.12777149045696826,0,1,0,0,0,0,0,6
3404216,6,-1.5866656471315796,-0.7758091240690866,0,-0.4849386815456438,-0.514506678158388,0,0,0,1,0,0,0,6
3816842,7,-1.543528063181884,-1.113440259782149,0,11.351942914509523,-8.849316757930364,0,0,0,1,0,0,0,6
1645638,3,-1.644182425731174,-0.8808499218464839,0,-0.7397060006660364,-0.36781402075440117,0,0,0,1,0,0,0,6
3383512,6,-1.604639640443953,-1.0871800603378,0,-0.5241336537180119,-0.8879061697321725,0,0,1,0,0,0,0,6
3994689,7,-1.6190188350938515,-0.5582246143873353,0,-0.5241336537180119,-0.34114262849913085,0,0,0,0,0,1,0,6
3325426,6,-1.6909148083433445,-0.9296188636717041,0,-0.543731139804196,-0.6478636394347396,0,0,0,0,0,0,1,6
4172693,8,-1.6909148083433445,-0.9296188636717041,0,-0.46534119545945973,-0.6878707278176451,1,0,0,0,0,0,0,6
5418751,10,-1.5650968551567317,-1.1265703595043237,0,-0.3869512511147235,-0.7945562968387264,0,1,0,0,0,0,0,6
1665629,3,-1.644182425731174,-0.8808499218464839,0,-0.6417185702351161,-0.4078211091373067,0,0,0,0,1,0,0,6
6531373,12,-1.5255540698695107,-0.7251644537121273,0,-0.5045361676318278,-0.24779275560568473,0,0,0,1,0,0,0,6
