,Month,CRSArrTime,Distance,Diverted,ArrDelay,Expected time,is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday
1544451,3,0.7535482821394153,-0.5507217002603784,0,1.0240677470905282,-1.007927434880889,0,0,0,0,1,0,0
1133401,3,-0.8137839346995306,-0.9296188636717041,0,-0.5829261119765641,-0.5411780704136583,0,0,0,0,1,0,0
1617457,3,0.624135530290328,0.7697911860840437,0,2.141124454003019,-0.7012064239452803,0,1,0,0,0,0,0
1151429,3,-0.9683602771859404,-0.738294553434302,0,-0.6809135424074843,-0.23445705947804957,0,0,0,0,0,1,0
1446432,3,1.0267529804874884,-0.11742840942861488,0,-0.15178141808051493,0.36564926626553274,0,0,0,0,0,0,1
1397216,3,-1.237970176871539,-0.7045314398629957,0,-0.23017136242525113,-0.4478281975202122,0,0,0,0,1,0,0
1092538,3,-0.7598619547624109,0.29523186755401704,0,-0.46534119545945973,0.9257485036262096,0,0,1,0,0,0,0
1304811,3,-0.32129651794050407,-0.5751061711729885,0,-0.24976884851143516,-0.4478281975202122,0,0,0,0,0,0,1
1253552,3,0.4084476105418492,-0.12680705208731105,0,-0.30856130676998733,0.21895660886154597,0,0,0,1,0,0,0
1359061,3,-1.0797990357226546,-0.19433327922992355,0,0.200973331470798,0.13894243209573498,0,0,1,0,0,0,0
1515243,3,-0.06966061156727879,1.3700243162405992,0,-0.36735376502853945,1.205798122306548,0,0,0,1,0,0,0
1119843,3,0.7247898928396181,0.1733095129909667,0,0.3185582479879023,-0.034421617563522126,0,0,0,1,0,0,0
1463988,3,0.6457043222651759,-0.11742840942861488,0,-0.4849386815456438,0.3389778740102624,1,0,0,0,0,0,0
1477254,3,-0.41835608182731954,0.017624044856610115,0,0.9064828305734238,-0.42115680526494187,0,1,0,0,0,0,0
1517888,3,-0.3248913166029787,-1.0702985035521468,0,-0.5241336537180119,-0.6611993355623748,0,0,0,1,0,0,0
1378811,3,-0.7562671560999363,0.4040241223948927,0,0.14218087321224585,0.5923561004353305,0,0,0,1,0,0,0
1486070,3,1.2280617055860688,0.5540824049340316,0,-0.5045361676318278,0.8457343268603986,0,1,0,0,0,0,0
1649896,3,-0.6915607801753927,0.29523186755401704,0,-0.6809135424074843,0.712377365584047,0,0,0,1,0,0,0
1346458,3,0.21432848276821828,-0.5094556725621152,0,0.8672878584010557,-0.9679203464979835,0,1,0,0,0,0,0
1234751,3,0.48753318111629146,-1.2053509578373718,0,-0.7005110284936683,-0.754549208455821,0,0,1,0,0,0,0
1513778,3,-0.8605163173117011,0.5672125046562062,0,-0.7593034867522205,0.8190629346051282,0,0,0,1,0,0,0
1356468,3,-1.4141153113327967,0.04388424430095942,0,-0.46534119545945973,0.4856705314142492,0,0,1,0,0,0,0
1137979,3,1.2460356988984418,2.1109370862775974,0,-0.6221210841489321,1.7925687519224953,0,0,0,0,1,0,0
1501185,3,0.27903485869276196,-0.8470868082751777,0,1.1024576914352644,-1.4746767993481198,0,0,1,0,0,0,0
1473701,3,-1.1121522236849264,-0.18307890803948815,0,-0.23017136242525113,0.1656138243510053,0,1,0,0,0,0,0
1572166,3,0.451585194491545,2.131570100126729,0,-0.36735376502853945,1.7258902712843196,0,0,0,0,0,0,1
1190166,3,0.685247107552397,2.099682715087162,0,0.08338841495369369,1.7792330557948601,1,0,0,0,0,0,0
1513571,3,-0.993523867823263,-0.7045314398629957,0,-0.2889638206838033,-0.514506678158388,0,0,0,1,0,0,0
1095748,3,-0.38959769252752235,-0.9277431351399648,0,-0.4849386815456438,-0.6611993355623748,0,0,1,0,0,0,0
1356894,3,-1.288297358146184,-0.5638517999825531,0,-0.24976884851143516,-0.18111427496750893,0,0,1,0,0,0,0
1662250,3,1.2963628801730869,-0.21684202161079438,0,-0.34775627894235545,0.1656138243510053,0,0,0,1,0,0,0
1341925,3,-0.7526723574374616,-0.44005371688776346,0,-0.4849386815456438,-0.07442870594642761,0,1,0,0,0,0,0
1454102,3,-1.2415649755340137,-0.7758091240690866,0,-0.56332862589038,-0.39448541300967155,1,0,0,0,0,0,0
1595425,3,-0.26018494067843506,-0.9990208193460558,0,-0.6613160563213002,-0.514506678158388,1,0,0,0,0,0,0
1456259,3,-0.698750377500342,-0.5751061711729885,0,-0.24976884851143516,-0.42115680526494187,1,0,0,0,0,0,0
1511149,3,-1.2918921568086585,-0.2862439772851461,0,-0.36735376502853945,-0.10110009820169795,0,0,0,1,0,0,0
1333542,3,1.5444039878838376,0.8860863550518764,0,2.827036467019461,-1.0746059155190648,1,0,0,0,0,0,0
1472990,3,-1.4788216872573403,-0.9127373068860509,0,0.18137584538461396,-0.6478636394347396,0,1,0,0,0,0,0
1222864,3,-1.7232679963056163,-1.0740499606156253,0,-0.6025235980627481,-0.67453503169001,0,0,1,0,0,0,0
1189273,3,-0.5909064176261025,-0.340640104705584,0,-0.6221210841489321,0.04559255920228885,1,0,0,0,0,0,0
1289493,3,-0.004954235642735149,-0.35189447589601935,0,-0.34775627894235545,-0.31447123624386053,0,0,0,0,0,1,0
1312644,3,1.0303477791499631,-0.19433327922992355,0,0.14218087321224585,0.27229939337208664,0,0,0,0,0,0,1
1309477,3,0.9440726112505715,0.334622166720541,0,0.8280928862286876,0.36564926626553274,0,0,0,0,0,0,1
1260842,3,1.5803519745085841,-0.738294553434302,0,1.9255521070549944,-1.91475477156008,0,0,0,1,0,0,0
1184675,3,-1.237970176871539,-0.7045314398629957,0,0.00499847060895749,-0.39448541300967155,1,0,0,0,0,0,0
1398968,3,-0.9144382972488208,-0.35189447589601935,0,-0.56332862589038,-0.11443579432933311,0,0,0,0,1,0,0
1636232,3,0.08851052958160566,-0.7758091240690866,0,-0.6025235980627481,-0.38114971688203636,0,0,1,0,0,0,0
1206866,3,-0.7598619547624109,0.29523186755401704,0,-0.7005110284936683,0.8857414152433041,0,1,0,0,0,0,0
1364824,3,-0.2386161487035872,-0.8358324370847422,0,-0.6221210841489321,-0.34114262849913085,0,0,1,0,0,0,0
1150152,3,-0.8173787333620053,0.1733095129909667,0,-0.21057387633906707,0.3256421778826273,0,0,0,0,0,1,0
1236689,3,1.0087789871751152,0.04388424430095942,0,-0.3281587928561714,0.5923561004353305,0,0,1,0,0,0,0
1567379,3,-1.9497403120415189,1.9308671472306307,0,-0.3869512511147235,1.4725120448592512,0,0,0,0,0,1,0
1123958,3,0.9368830139256222,-1.0365353899808405,0,0.592923053194479,-1.3946626225823087,0,0,0,1,0,0,0
1532750,3,-1.0941782303725531,0.008245402197913934,0,-0.4849386815456438,0.4990062275418844,0,0,0,0,1,0,0
1309208,3,0.624135530290328,0.7697911860840437,0,-0.5045361676318278,1.0724411610301965,0,0,0,0,0,0,1
1537621,3,-0.43633007513969274,-1.113440259782149,0,-0.21057387633906707,-0.8078919929663616,0,0,0,0,1,0,0
1540494,3,0.21432848276821828,-0.5094556725621152,0,0.7888979140563195,-1.0212631310085243,0,0,0,0,1,0,0
1486716,3,-2.95628393753442,2.131570100126729,0,-0.36735376502853945,1.6325403983908733,0,1,0,0,0,0,0
1457976,3,-0.23502135004111252,0.7697911860840437,0,-0.9160833754416929,1.032434072647291,1,0,0,0,0,0,0
1617074,3,0.9260986179381984,0.8485717844170917,0,1.376822496641841,-0.35447832462676604,0,1,0,0,0,0,0
1228704,3,-0.4938468537392871,-0.19433327922992355,0,-0.5829261119765641,0.2456280011168163,0,0,1,0,0,0,0
1292040,3,0.11007932155645354,-1.0740499606156253,0,-0.053793987649594664,-1.007927434880889,0,0,0,0,0,1,0
1138069,3,0.16400130149357325,-0.9633819772430103,0,-0.36735376502853945,-0.67453503169001,0,0,0,0,1,0,0
1405899,3,0.21432848276821828,-0.05928082494469856,0,-0.3869512511147235,0.3389778740102624,0,0,0,0,1,0,0
1345057,3,-0.29972772596565617,-0.8902285645051801,0,1.396419982728025,-1.8214048986666338,0,1,0,0,0,0,0
1487862,3,1.224466906923594,-0.8358324370847422,0,0.6125205392806631,-0.38114971688203636,0,1,0,0,0,0,0
1275643,3,0.8434182487012815,-0.7045314398629957,0,1.2788350662109207,-1.5146838877310251,0,0,0,0,1,0,0
1535768,3,-0.6628023908755954,-0.18307890803948815,0,-0.23017136242525113,0.2856350894997218,0,0,0,0,1,0,0
1225925,3,-0.9036539012613968,-0.05928082494469856,0,-0.4457437093732757,0.5256776197971547,0,0,1,0,0,0,0
1257454,3,-1.7592159829303626,6.627691390705678,0,-0.46534119545945973,5.03314291093784,0,0,0,1,0,0,0
1612128,3,-0.47587286042691385,-0.5638517999825531,0,2.258709370520123,-1.834740594794269,0,1,0,0,0,0,0
1658676,3,0.8506078460262307,0.5672125046562062,0,-0.24976884851143516,0.5790204043076954,0,0,0,1,0,0,0
1134681,3,-0.10560859819202525,0.8860863550518764,0,-0.7201085145798524,1.2991479951999942,0,0,0,0,1,0,0
1597095,3,0.27903485869276196,-0.8470868082751777,0,0.00499847060895749,-0.8879061697321725,1,0,0,0,0,0,0
1590704,3,-0.5477688336764068,0.4040241223948927,0,-0.6613160563213002,0.632363188818236,1,0,0,0,0,0,0
1389878,3,0.7247898928396181,-0.738294553434302,0,4.316445409569449,-3.3150028649617718,0,0,0,1,0,0,0
1140912,3,0.6169459329653787,-1.1265703595043237,0,-0.5241336537180119,-0.7812206007110912,0,0,0,0,1,0,0
1305029,3,-0.3860028938650477,-1.0778014176791038,0,-0.56332862589038,-0.6878707278176451,0,0,0,0,0,0,1
1432623,3,-1.938955916054095,1.9421215184210663,0,-0.7789009728384045,1.5791976138803325,0,0,0,0,0,1,0
1444639,3,0.9440726112505715,0.8860863550518764,0,-0.30856130676998733,1.3258193874552644,0,0,0,0,0,0,1
1432655,3,-1.938955916054095,1.510703956121042,0,-0.6221210841489321,1.205798122306548,0,0,0,0,0,1,0
1319097,3,-1.1229366196723503,0.29523186755401704,0,-0.2889638206838033,0.7790558462222228,1,0,0,0,0,0,0
1158748,3,0.3221724426424577,-0.9127373068860509,0,-0.46534119545945973,-0.5945208549241989,0,0,0,0,0,1,0
1441481,3,0.1532169055061493,-0.770181938473869,0,0.08338841495369369,-0.8212276890939967,0,0,0,0,0,0,1
1562594,3,0.9368830139256222,0.5540824049340316,0,2.6702565783299885,-1.3546555341994033,0,0,0,0,0,1,0
1229123,3,-0.3536497059027759,0.02512695898356706,0,-0.4261462232870916,0.4723348352866141,0,0,1,0,0,0,0
1435478,3,0.10288972423150425,2.099682715087162,0,-0.5829261119765641,1.8859186248159414,0,0,0,0,0,0,1
1682341,3,1.1489761350116263,-0.8902285645051801,0,0.6125205392806631,-0.8612347774769022,0,0,0,0,1,0,0
1300409,3,-1.471632089932391,-1.0740499606156253,0,-0.4261462232870916,-0.7278778162005506,0,0,0,0,0,0,1
1214001,3,0.48753318111629146,-0.46443818780037355,0,-0.7789009728384045,-0.11443579432933311,0,1,0,0,0,0,0
1430518,3,1.36825885342258,-0.770181938473869,0,0.10298590103987774,-0.9945917387532538,0,0,0,0,0,1,0
1271832,3,1.1885189202988475,2.099682715087162,0,0.02459595669514154,1.3524907797105348,0,0,0,0,1,0,0
1269920,3,-0.24221094736606183,-0.19433327922992355,0,-0.56332862589038,0.12560673596809982,0,0,0,0,1,0,0
1589118,3,-1.1229366196723503,-0.19433327922992355,0,-0.30856130676998733,0.12560673596809982,1,0,0,0,0,0,0
1289960,3,-0.26018494067843506,-0.9990208193460558,0,-0.4457437093732757,-0.7145421200729154,0,0,0,0,0,1,0
1389142,3,0.43361120117917173,-1.1021858885917137,0,0.6713129975392153,-0.767884904583456,0,0,0,1,0,0,0
1164770,3,-1.5075800765571374,-1.0046480049412734,0,-0.46534119545945973,-0.6611993355623748,0,0,0,0,0,0,1
1652496,3,-0.32129651794050407,-0.5751061711729885,0,-0.40654873720090756,-0.31447123624386053,0,0,0,1,0,0,0
1496383,3,-0.5621480283263054,-0.18307890803948815,0,0.3969481923326385,-0.12777149045696826,0,0,1,0,0,0,0
1477072,3,0.5234811677410379,1.900855490722803,0,-0.6025235980627481,1.7125545751566844,0,1,0,0,0,0,0
1240894,3,1.5120507999215658,-0.8358324370847422,0,2.2391118844339393,-1.5413552799862955,0,0,1,0,0,0,0
1562713,3,0.8434182487012815,-0.7045314398629957,0,-0.6417185702351161,-0.35447832462676604,0,0,0,0,0,1,0
1311173,3,0.5953771409905309,-0.7758091240690866,0,2.023539537485915,-1.8880833793048095,0,0,0,0,0,0,1
1168919,3,-0.8425423239993278,-0.8358324370847422,0,-0.8964858893555089,-0.31447123624386053,0,0,0,0,0,0,1
1387333,3,0.37609442257957737,-1.0046480049412734,0,4.238055465224713,-3.9417805829606247,0,0,0,1,0,0,0
1665370,3,-1.7700003789177867,2.131570100126729,0,-0.3869512511147235,1.7792330557948601,0,0,0,1,0,0,0
1647993,3,-0.04449702092995626,2.131570100126729,0,-0.30856130676998733,1.8859186248159414,0,0,0,1,0,0,0
1560635,3,0.37968922124205207,-0.22622066426949056,0,0.12258338712606179,-0.36781402075440117,0,0,0,0,0,1,0
1110855,3,-1.0869886330476037,-0.16432162272209577,0,-0.4457437093732757,0.29897078562735696,0,0,0,1,0,0,0
1587602,3,-0.37521849787762374,1.510703956121042,0,-0.3869512511147235,1.3124836913276292,1,0,0,0,0,0,0
1445724,3,0.6385147249402265,-1.0365353899808405,0,-0.5829261119765641,-0.7012064239452803,0,0,0,0,0,0,1
1564134,3,1.2280617055860688,0.5540824049340316,0,-0.5045361676318278,0.8323986307327634,0,0,0,0,0,1,0
1664794,3,-1.6477772243936486,4.007298631865965,0,-0.23017136242525113,3.206152541451823,0,0,0,1,0,0,0
1597715,3,0.48753318111629146,-0.4569352736734166,0,-0.5045361676318278,-0.047757313691157294,1,0,0,0,0,0,0
1575502,3,0.03818334830696061,0.1001561002531365,0,-0.4457437093732757,0.13894243209573498,0,0,0,0,0,0,1
1143459,3,1.21368251093617,-0.05928082494469856,0,-0.8572909171831408,0.6190274926906009,0,0,0,0,1,0,0
1493040,3,-0.982739471835839,0.29523186755401704,0,-0.4457437093732757,0.8323986307327634,0,0,1,0,0,0,0
1338394,3,-1.3350297407583545,-1.113440259782149,0,2.3175018287786755,-2.7682393237287304,0,1,0,0,0,0,0
1305636,3,0.07053653626923242,0.4040241223948927,0,-0.40654873720090756,0.4589991391589789,0,0,0,0,0,0,1
1391004,3,1.0483217724623364,-0.16432162272209577,0,0.7888979140563195,-0.5011709820307528,0,0,0,1,0,0,0
1614091,3,-0.24221094736606183,-0.19433327922992355,0,1.2200426079523687,-0.9145775619874429,0,1,0,0,0,0,0
1641234,3,1.0806749604246082,-1.0778014176791038,0,0.06379092886750964,-0.5945208549241989,0,0,1,0,0,0,0
1333436,3,1.1381917390242025,-0.738294553434302,0,2.6702565783299885,-2.314825655389135,1,0,0,0,0,0,0
1183649,3,-1.399736116682898,0.017624044856610115,0,-0.4849386815456438,0.5123419236695196,1,0,0,0,0,0,0
1349256,3,0.4300164025166971,-0.9108615783543117,0,0.6125205392806631,-0.8478990813492671,0,1,0,0,0,0,0
1533149,3,-1.1121522236849264,-0.18307890803948815,0,-0.40654873720090756,0.2456280011168163,0,0,0,0,1,0,0
1349030,3,1.2963628801730869,1.3700243162405992,0,-0.46534119545945973,1.1657910339236426,0,1,0,0,0,0,0
1433995,3,-1.0366614517729587,0.1733095129909667,0,-0.6809135424074843,0.29897078562735696,0,0,0,0,0,0,1
1165270,3,-1.3458141367457783,-0.770181938473869,0,-0.5045361676318278,-0.514506678158388,0,0,0,0,0,0,1
1398201,3,-0.4399248738021674,1.3643971306453815,0,-0.6809135424074843,1.1924624261789127,0,0,0,0,1,0,0
1498472,3,-0.24221094736606183,-0.19433327922992355,0,-0.46534119545945973,0.11227103984046466,0,0,1,0,0,0,0
1592280,3,-0.47587286042691385,-0.5638517999825531,0,-0.09298895982196276,-0.6078565510518341,1,0,0,0,0,0,0
1091763,3,-0.012143832967684443,1.9421215184210663,0,-0.46534119545945973,1.6325403983908733,0,0,1,0,0,0,0
1237368,3,1.0375373764749123,-0.19433327922992355,0,-0.01459901547722656,0.36564926626553274,0,0,1,0,0,0,0
1506662,3,1.2963628801730869,-0.46443818780037355,0,1.2592375801247366,-1.3146484458164978,0,0,1,0,0,0,0
1406949,3,0.2718452613678126,-0.5582246143873353,0,-0.543731139804196,-0.07442870594642761,0,0,0,0,1,0,0
1543173,3,0.634919926277752,-0.18307890803948815,0,-0.034196501563410614,-0.021085921435886966,0,0,0,0,1,0,0
1174660,3,0.4084476105418492,-0.05928082494469856,0,1.5140048992451294,-0.7812206007110912,0,0,0,0,0,0,1
1502209,3,0.5917823423280562,-0.2337235783964475,0,0.7888979140563195,0.005585470819383359,0,0,1,0,0,0,0
1095241,3,-0.5909064176261025,-0.7251644537121273,0,-0.3869512511147235,-0.3011355401162254,0,0,1,0,0,0,0
1419946,3,-0.32129651794050407,2.555484748299796,0,-0.19097639025288302,2.7127317847293217,0,0,0,0,0,1,0
1588156,3,-1.1229366196723503,0.29523186755401704,0,-0.7789009728384045,0.712377365584047,1,0,0,0,0,0,0
1506556,3,-2.988637125496692,1.9421215184210663,0,-0.2889638206838033,1.3924978680934403,0,0,1,0,0,0,0
1245511,3,-0.9144382972488208,0.017624044856610115,0,-0.4457437093732757,0.6056917965629657,0,0,0,1,0,0,0
1371418,3,0.9728310005503688,-0.5582246143873353,0,-0.6809135424074843,-0.047757313691157294,0,0,1,0,0,0,0
1343831,3,-0.5621480283263054,-0.9990208193460558,0,-0.17137890416669896,-0.514506678158388,0,1,0,0,0,0,0
1407243,3,0.41923200652927317,-0.18307890803948815,0,-0.21057387633906707,0.3389778740102624,0,0,0,0,1,0,0
1405747,3,1.1345969403617278,1.8971040336593246,0,-0.034196501563410614,1.5125191332421568,0,0,0,0,1,0,0
1313553,3,0.8793662353260279,-1.1734635727978047,0,6.295791504274038,-5.2886858918517765,0,0,0,0,0,0,1
1639304,3,1.8607462701816064,2.131570100126729,0,-0.5045361676318278,1.845911536433036,0,0,1,0,0,0,0
1347230,3,0.41204240920432383,-0.4100420603799357,0,0.2401683036431661,-0.4478281975202122,0,1,0,0,0,0,0
1433754,3,-1.166074203622046,-0.4100420603799357,0,-0.5241336537180119,-0.12777149045696826,0,0,0,0,0,0,1
1213244,3,0.5809979463406323,0.6216086320766441,0,-0.6613160563213002,0.6590345810735063,0,1,0,0,0,0,0
1368685,3,1.2963628801730869,1.3700243162405992,0,-0.5045361676318278,1.125783945540737,0,0,1,0,0,0,0
1214882,3,0.7176002955146689,0.5672125046562062,0,-0.21057387633906707,0.9257485036262096,0,1,0,0,0,0,0
1476770,3,-0.5621480283263054,-0.18307890803948815,0,-0.23017136242525113,0.005585470819383359,0,1,0,0,0,0,0
1337463,3,-1.4500632979575432,-0.2487294066503614,0,-0.3281587928561714,0.0989353437128295,0,1,0,0,0,0,0
1245301,3,-1.1301262169972996,-0.5582246143873353,0,-0.56332862589038,-0.11443579432933311,0,0,0,1,0,0,0
1647444,3,-1.4788216872573403,-0.9127373068860509,0,-0.5829261119765641,-0.6478636394347396,0,0,0,1,0,0,0
1441466,3,0.2826296573552366,0.5672125046562062,0,-0.6613160563213002,1.0190983765196557,0,0,0,0,0,0,1
1628752,3,-1.2918921568086585,-1.0740499606156253,0,-0.07339147373577871,-1.1412843961572405,0,0,1,0,0,0,0
1347767,3,0.37968922124205207,-0.22622066426949056,0,-0.07339147373577871,0.29897078562735696,0,1,0,0,0,0,0
1396963,3,-1.5543124591693078,-0.9990208193460558,0,-0.17137890416669896,-0.67453503169001,0,0,0,0,1,0,0
1588032,3,-1.3134609487835065,-1.0778014176791038,0,0.14218087321224585,-0.7012064239452803,1,0,0,0,0,0,0
1558143,3,0.9728310005503688,1.9421215184210663,0,-0.6025235980627481,1.7925687519224953,0,0,0,0,0,1,0
1646003,3,-0.4399248738021674,1.8971040336593246,0,-0.3281587928561714,1.5525262216250622,0,0,0,1,0,0,0
1391738,3,1.3215264708104095,0.29523186755401704,0,1.9451495931411784,-0.8078919929663616,0,0,0,1,0,0,0
1403250,3,-0.3033225246281308,-0.9633819772430103,0,-0.543731139804196,-0.5545137665412935,0,0,0,0,1,0,0
1602185,3,1.418586034697225,0.4040241223948927,0,-0.2889638206838033,0.5256776197971547,1,0,0,0,0,0,0
1635960,3,0.9081246246258251,1.3643971306453815,0,0.10298590103987774,1.2191338184341831,0,0,1,0,0,0,0
1223712,3,-1.2595389688463867,0.017624044856610115,0,-0.3869512511147235,0.43232774690370857,0,0,1,0,0,0,0
1455957,3,-0.9683602771859404,-0.8902285645051801,0,-0.2889638206838033,-0.38114971688203636,1,0,0,0,0,0,0
1358647,3,-1.327840143433405,-0.794566409386479,0,0.5537280810221109,-0.38114971688203636,0,0,1,0,0,0,0
1325041,3,-0.2565901420159604,-0.9633819772430103,0,0.9456778027457919,-1.5280195838586603,1,0,0,0,0,0,0
1447974,3,1.3107420748229854,-0.8189508802990891,0,-0.40654873720090756,-0.39448541300967155,0,0,0,0,0,0,1
1229612,3,-0.2565901420159604,0.1376706708879212,0,-0.543731139804196,0.6056917965629657,0,0,1,0,0,0,0
1325210,3,0.14602730818120002,0.6216086320766441,0,0.14218087321224585,0.6056917965629657,1,0,0,0,0,0,0
1506362,3,1.3862328467349532,0.1733095129909667,0,0.3969481923326385,-0.20778566722277925,0,0,1,0,0,0,0
1673950,3,-0.11998779284192385,-0.8470868082751777,0,1.4552124409865772,-1.6880479373902824,0,0,0,0,1,0,0
1449381,3,1.2963628801730869,-1.0740499606156253,0,-0.21057387633906707,-0.5545137665412935,0,0,0,0,0,0,1
1282448,3,-0.33927051125287727,2.131570100126729,0,-0.24976884851143516,1.845911536433036,0,0,0,0,0,1,0
1480605,3,0.1388377108562507,-0.16432162272209577,0,-0.5241336537180119,0.3123064817549921,0,1,0,0,0,0,0
1561656,3,0.4300164025166971,-0.7758091240690866,0,-0.4849386815456438,-0.4611638936478473,0,0,0,0,0,1,0
1235465,3,0.9440726112505715,0.1733095129909667,0,0.9260803166596079,0.25896369724445145,0,0,1,0,0,0,0
1394828,3,1.5767571758461094,-0.8902285645051801,0,0.3185582479879023,-0.8745704736045374,0,0,0,1,0,0,0
1236756,3,1.041132175137387,0.1376706708879212,0,-0.6025235980627481,0.7790558462222228,0,0,1,0,0,0,0
1661144,3,2.02610700865544,1.510703956121042,0,0.02459595669514154,1.0991125532854666,0,0,0,1,0,0,0
1358167,3,-1.2199961835591657,-0.14744006593644265,0,1.0632627192628963,-0.36781402075440117,0,0,1,0,0,0,0
1259359,3,1.4006120413848517,-0.19433327922992355,0,2.2391118844339393,-1.581362368369201,0,0,0,1,0,0,0
1366490,3,-0.0013594369802605029,-0.9990208193460558,0,-0.56332862589038,-0.48783528590311764,0,0,1,0,0,0,0
1428540,3,0.9728310005503688,0.013872587793131642,0,-0.4849386815456438,0.4856705314142492,0,0,0,0,0,1,0
1616553,3,0.49472277844124074,0.1733095129909667,0,1.7687722183655221,-0.4611638936478473,0,1,0,0,0,0,0
1409130,3,0.6996263022022956,-0.18307890803948815,0,0.044193442781325594,0.05892825532992401,0,0,0,0,1,0,0
1165361,3,-1.4033309153453726,-0.9633819772430103,0,-0.30856130676998733,-0.754549208455821,0,0,0,0,0,0,1
1216174,3,0.5953771409905309,-0.8358324370847422,0,-0.543731139804196,-0.4478281975202122,0,1,0,0,0,0,0
1404667,3,-0.04809181959243091,-0.19433327922992355,0,-0.3869512511147235,0.19228521660627565,0,0,0,0,1,0,0
1354756,3,1.8787202634939797,0.9142222830279649,0,-0.3869512511147235,1.125783945540737,0,1,0,0,0,0,0
1282857,3,-0.8784903106240742,0.334622166720541,0,-0.5241336537180119,0.41899205077607343,0,0,0,0,0,1,0
1433595,3,-1.1301262169972996,0.5540824049340316,0,-0.3869512511147235,0.7523844539669525,0,0,0,0,0,0,1
1404991,3,1.0519165711248109,1.9421215184210663,0,-0.543731139804196,1.525854829369792,0,0,0,0,1,0,0
1356885,3,-1.4932008819072389,-1.0552926752982328,0,-0.5045361676318278,-0.7812206007110912,0,0,1,0,0,0,0
1440643,3,-0.26018494067843506,-0.9990208193460558,0,-0.5045361676318278,-0.6345279433071045,0,0,0,0,0,0,1
1253890,3,0.9440726112505715,0.334622166720541,0,2.2391118844339393,-0.20778566722277925,0,0,0,1,0,0,0
1584409,3,1.6630323437455008,0.5672125046562062,0,-0.21057387633906707,0.7657201500945876,0,0,0,0,0,0,1
1553056,3,-1.2128065862342163,-0.8902285645051801,0,2.160721940089203,-2.261482870878594,0,0,0,0,0,1,0
1282151,3,-1.399736116682898,0.1376706708879212,0,-0.053793987649594664,0.4723348352866141,0,0,0,0,0,1,0
1120474,3,0.8613922420136547,0.9142222830279649,0,0.12258338712606179,0.7523844539669525,0,0,0,1,0,0,0
1684701,3,-1.6477772243936486,4.007298631865965,0,-0.053793987649594664,3.2728310220899983,0,0,0,0,1,0,0
1454183,3,-1.0762042370601799,-0.22622066426949056,0,-0.2693663345976192,0.21895660886154597,1,0,0,0,0,0,0
1189062,3,-0.44711447112711666,-0.2956226199438423,0,1.376822496641841,-1.1146130039019704,1,0,0,0,0,0,0
1574810,3,0.11726891888140284,0.1583036847370528,0,-0.46534119545945973,0.41899205077607343,0,0,0,0,0,0,1
1109351,3,-1.2918921568086585,-0.5751061711729885,0,-0.6025235980627481,-0.3278069323714957,0,0,0,1,0,0,0
1630394,3,-1.02228225712306,-1.1021858885917137,0,-0.8572909171831408,-0.5545137665412935,0,0,1,0,0,0,0
1291035,3,0.31857764397998306,0.5672125046562062,0,0.06379092886750964,0.3789849623931679,0,0,0,0,0,1,0
1659542,3,0.8649870406761293,-0.22434493573775133,0,-0.36735376502853945,0.25896369724445145,0,0,0,1,0,0,0
1537199,3,-0.37521849787762374,-0.7045314398629957,0,0.08338841495369369,-0.4078211091373067,0,0,0,0,1,0,0
1682184,3,1.2963628801730869,-0.21684202161079438,0,0.9064828305734238,-0.48783528590311764,0,0,0,0,1,0,0
1607905,3,-1.237970176871539,-0.7045314398629957,0,0.2989607619017183,-0.5545137665412935,0,1,0,0,0,0,0
1178287,3,1.2927680815106122,0.4040241223948927,0,2.729049036588541,-1.0212631310085243,0,0,0,0,0,0,1
1676891,3,0.48753318111629146,-0.46443818780037355,0,3.0622063000536697,-2.568203881814203,0,0,0,0,1,0,0
1606529,3,-1.644182425731174,-0.8808499218464839,0,-0.6613160563213002,-0.38114971688203636,0,1,0,0,0,0,0
1127163,3,1.885909860818929,-0.19433327922992355,0,-0.4849386815456438,0.11227103984046466,0,0,0,1,0,0,0
1140117,3,0.8110650607390096,0.9142222830279649,0,-0.4261462232870916,1.1791267300512778,0,0,0,0,1,0,0
1148215,3,-1.3458141367457783,-0.5094556725621152,0,-0.7201085145798524,-0.16777857883987377,0,0,0,0,0,1,0
1645174,3,1.8535566728566573,-0.8902285645051801,0,0.18137584538461396,-0.8745704736045374,0,0,1,0,0,0,0
1480934,3,0.18916489213089577,-0.18307890803948815,0,0.4557406505911907,-0.23445705947804957,0,1,0,0,0,0,0
1665600,3,-1.3745725260455754,0.29523186755401704,0,-0.543731139804196,0.7790558462222228,0,0,0,0,1,0,0
1471227,3,-1.644182425731174,-0.8808499218464839,0,-0.46534119545945973,-0.38114971688203636,0,1,0,0,0,0,0
1626097,3,-0.4219508804897942,1.9421215184210663,0,1.1024576914352644,0.8590700229880338,0,0,1,0,0,0,0
1681367,3,1.3215264708104095,0.29523186755401704,0,3.493350993949719,-1.8747476831771743,0,0,0,0,1,0,0
1619384,3,0.746358684814466,-0.9314945922034433,0,2.9446213835365653,-2.5281967934312974,0,1,0,0,0,0,0
1613638,3,-0.3248913166029787,-0.9277431351399648,0,2.121526967916835,-2.32816135151677,0,1,0,0,0,0,0
